,id,article_id,evidence_type
1069,mi4782,4,i2t
1070,mi4782,5,i2t
1071,mi1516,1,t2t
1072,mi1516,4,t2t
1073,mi1516,5,t2t
1074,mi1516,6,t2t
1075,fa3507,1,t2t
1076,fa3507,2,t2t
1077,fa3507,3,t2t
1078,fa3507,5,t2t
1079,fa3507,7,t2t
1080,fa3507,9,t2t
1081,fa3507,3,i2t
1082,mi0149,2,t2t
1083,mi0149,3,t2t
1084,mi0149,5,t2t
1085,mi0149,7,t2t
1086,mi0149,9,t2t
1087,mi2230,0,t2t
1088,mi2230,1,t2t
1089,mi2230,2,t2t
1090,mi2230,3,t2t
1091,mi2230,4,t2t
1092,mi2230,5,t2t
1093,mi2230,6,t2t
1094,mi2230,7,t2t
1095,mi2230,9,t2t
1096,mi1576,0,t2t
1097,mi1576,1,t2t
1098,mi1576,2,t2t
1099,mi1576,3,t2t
1100,mi1576,6,t2t
1101,mi1576,7,t2t
1102,mi1576,8,t2t
1103,mi1576,9,t2t
1104,fa0277,7,t2t
1105,fa0277,1,i2t
1106,fa3895,0,t2t
1107,fa3895,1,t2t
1108,fa3895,2,t2t
1109,fa3895,4,t2t
1110,fa3895,8,t2t
1111,fa3895,2,i2t
1112,fa3895,8,i2t
1113,mi5210,1,t2t
1114,mi5210,3,t2t
1115,mi5210,4,t2t
1116,mi5210,6,t2t
1117,mi5210,7,t2t
1118,mi5210,9,t2t
1119,mi1209,0,t2t
1120,mi1209,1,t2t
1121,mi1209,4,t2t
1122,mi1209,0,i2t
1123,mi1209,2,i2t
1124,mi1209,3,i2t
1125,mi1209,5,i2t
1126,fa3914,1,t2t
1127,fa3914,2,t2t
1128,fa3914,3,t2t
1129,fa3914,4,t2t
1130,fa3914,5,t2t
1131,fa3914,9,t2t
1132,fa3914,7,i2t
1133,fa3914,8,i2t
1134,fa3755,2,t2t
1135,fa3755,4,t2t
1136,fa3755,8,t2t
1137,fa3755,3,i2t
1138,fa1359,0,t2t
1139,fa1359,1,t2t
1140,fa1359,3,t2t
1141,fa1359,4,t2t
1142,fa1359,6,t2t
1143,fa1359,7,t2t
1144,fa1359,8,t2t
1145,fa1359,1,i2t
1146,fa1359,2,i2t
1147,fa1359,4,i2t
1148,fa1359,5,i2t
1149,fa1359,6,i2t
1150,fa0844,0,t2t
1151,fa0844,1,t2t
1152,fa0844,2,t2t
1153,fa0844,6,i2t
1154,mi1176,2,t2t
1155,mi1176,3,i2t
1156,fa4006,0,t2t
1157,fa4006,1,t2t
1158,fa4006,3,t2t
1159,fa4006,4,t2t
1160,fa4006,5,t2t
1161,fa4006,6,t2t
1162,mi2866,0,t2t
1163,mi2866,7,i2t
1164,mi0284,1,t2t
1165,mi0284,3,t2t
1166,mi0284,4,t2t
1167,mi0284,6,t2t
1168,mi0284,7,t2t
1169,mi0284,9,t2t
1170,fa1671,5,t2t
1171,fa1671,6,t2t
1172,mi2374,6,t2t
1173,mi2374,2,i2t
1174,mi0426,0,t2t
1175,mi0426,1,t2t
1176,mi0426,2,t2t
1177,mi0426,5,t2t
1178,mi0426,8,t2t
1179,mi0426,9,t2t
1180,mi2916,0,t2t
1181,mi2916,0,i2t
1182,mi2916,1,i2t
1183,mi1484,0,t2t
1184,fa3244,0,t2t
1185,fa3244,1,t2t
1186,fa3244,2,t2t
1187,fa3244,6,t2t
1188,fa3244,7,t2t
1189,fa3889,5,t2t
1190,fa3889,5,i2t
1191,fa1282,0,t2t
1192,fa1282,1,t2t
1193,fa1282,2,t2t
1194,fa1282,4,t2t
1195,fa1282,9,t2t
1196,fa0405,1,t2t
1197,fa0405,2,t2t
1198,fa0405,3,t2t
1199,fa0405,8,t2t
1200,fa0405,7,i2t
1201,mi0653,0,t2t
1202,mi0653,1,t2t
1203,mi0653,2,t2t
1204,mi1308,0,t2t
1205,mi1308,1,t2t
1206,mi1308,2,t2t
1207,mi1308,3,t2t
1208,mi1308,4,t2t
1209,mi1308,5,t2t
1210,mi1308,6,t2t
1211,mi1308,7,t2t
1212,mi1308,8,t2t
1213,mi1308,5,i2t
1214,mi1308,7,i2t
1215,mi1308,8,i2t
1216,fa1954,0,t2t
1217,fa1954,1,t2t
1218,fa1954,2,t2t
1219,fa1954,5,t2t
1220,fa1954,6,t2t
1221,fa1954,7,t2t
1222,fa1389,0,t2t
1223,fa1389,1,t2t
1224,fa1389,2,t2t
1225,fa4007,0,t2t
1226,fa4007,3,t2t
1227,fa4007,0,i2t
1228,fa4007,6,i2t
1229,mi3272,1,i2t
1230,mi3272,5,i2t
1231,fa0835,0,t2t
1232,fa0835,1,t2t
1233,fa0835,4,t2t
1234,fa0835,8,t2t
1235,mi2935,2,t2t
1236,mi2935,1,i2t
1237,mi2935,5,i2t
1238,fa0679,0,t2t
1239,fa0679,2,t2t
1240,fa0679,3,t2t
1241,fa0679,4,t2t
1242,fa0679,5,t2t
1243,fa0679,7,t2t
1244,fa0679,8,t2t
1245,fa0679,9,t2t
1246,fa0679,1,i2t
1247,mi0645,0,t2t
1248,fa2500,0,t2t
1249,mi1529,0,t2t
1250,mi1529,2,t2t
1251,mi1529,5,t2t
1252,mi1529,6,t2t
1253,mi1529,7,t2t
1254,mi1529,8,t2t
1255,mi1529,9,t2t
1256,mi1529,1,i2t
1257,mi1529,4,i2t
1258,mi3876,5,t2t
1259,mi2044,1,t2t
1260,fa3664,0,t2t
1261,fa3664,3,t2t
1262,fa3664,5,t2t
1263,fa3664,8,t2t
1264,fa3538,0,t2t
1265,fa3538,4,t2t
1266,fa3538,5,t2t
1267,fa3538,7,t2t
1268,fa3538,8,t2t
1269,fa3538,6,i2t
1270,fa3538,7,i2t
1271,mi3515,4,t2t
1272,mi3515,1,i2t
1273,mi2305,1,i2t
1274,mi1958,5,t2t
1275,mi1121,3,t2t
1276,mi1121,7,t2t
1277,mi1121,9,t2t
1278,mi1121,1,i2t
1279,fa1073,1,t2t
1280,fa1073,2,t2t
1281,fa1073,3,t2t
1282,fa1073,4,t2t
1283,fa1073,6,t2t
1284,fa1073,8,t2t
1285,fa1073,0,i2t
1286,mi1064,0,t2t
1287,mi1064,1,t2t
1288,mi1064,5,t2t
1289,mi2094,2,t2t
1290,mi2094,5,t2t
1291,mi2094,6,t2t
1292,mi2094,7,t2t
1293,mi2094,8,t2t
1294,mi2094,2,i2t
1295,mi3217,5,i2t
1296,fa3685,0,t2t
1297,fa3685,1,t2t
1298,fa3685,2,t2t
1299,fa3685,3,t2t
1300,fa3685,4,t2t
1301,fa3685,5,t2t
1302,fa3685,6,t2t
1303,fa3685,7,t2t
1304,fa3685,8,t2t
1305,mi3740,3,t2t
1306,mi3740,4,t2t
1307,mi3740,0,i2t
1308,mi3740,4,i2t
1309,fa1097,0,t2t
1310,fa1097,1,t2t
1311,fa1097,2,t2t
1312,fa1097,3,t2t
1313,fa1097,5,t2t
1314,fa1097,6,t2t
1315,fa1097,7,t2t
1316,fa1097,8,t2t
1317,fa1097,9,t2t
1318,fa1097,0,i2t
1319,fa1097,5,i2t
1320,fa1097,6,i2t
1321,fa0432,1,t2t
1322,fa0432,2,t2t
1323,fa0432,2,i2t
1324,fa0541,0,t2t
1325,fa0541,2,t2t
1326,fa0541,4,t2t
1327,fa0541,9,t2t
1328,fa0541,0,i2t
1329,fa1206,0,t2t
1330,fa3828,0,t2t
1331,fa3828,1,t2t
1332,fa3828,2,t2t
1333,fa3828,4,t2t
1334,fa3828,4,i2t
1335,mi2407,0,t2t
1336,mi2407,3,t2t
1337,mi0649,1,i2t
1338,mi0649,3,i2t
1339,fa0523,0,t2t
1340,fa0523,1,t2t
1341,fa0523,2,t2t
1342,fa0523,6,t2t
1343,fa0523,2,i2t
1344,fa0523,5,i2t
1345,fa0523,6,i2t
1346,fa0523,8,i2t
1347,mi0816,4,t2t
1348,mi0816,6,i2t
1349,fa4245,2,t2t
1350,fa4245,5,t2t
1351,fa4245,7,t2t
1352,fa4245,2,i2t
1353,fa1997,0,t2t
1354,fa1997,1,t2t
1355,fa1997,2,t2t
1356,fa1997,3,t2t
1357,fa1997,4,t2t
1358,fa1997,7,t2t
1359,fa1997,8,t2t
1360,fa1997,1,i2t
1361,fa1997,8,i2t
1362,mi3100,2,t2t
1363,mi3100,3,t2t
1364,fa1741,0,t2t
1365,fa1741,1,t2t
1366,fa1741,2,t2t
1367,fa1741,3,t2t
1368,fa1741,4,t2t
1369,fa1741,5,t2t
1370,fa1741,6,t2t
1371,fa1741,2,i2t
1372,fa1133,0,t2t
1373,fa1133,1,t2t
1374,fa1133,2,t2t
1375,fa1133,3,t2t
1376,fa1133,4,t2t
1377,fa1133,5,t2t
1378,fa1133,6,t2t
1379,fa1133,7,t2t
1380,fa1133,8,t2t
1381,fa1133,1,i2t
1382,fa1133,9,i2t
1383,fa3335,1,t2t
1384,fa3335,2,t2t
1385,fa3335,3,t2t
1386,fa3335,5,t2t
1387,fa3335,6,t2t
1388,fa3335,8,t2t
1389,fa3335,2,i2t
1390,mi0610,1,t2t
1391,mi0610,5,t2t
1392,mi0610,6,t2t
1393,mi0610,8,t2t
1394,mi0610,9,t2t
1395,fa3006,4,i2t
1396,fa0973,2,t2t
1397,fa0973,3,t2t
1398,fa0528,3,t2t
1399,fa0528,4,t2t
1400,fa0528,6,t2t
1401,fa0244,0,t2t
1402,fa0244,3,t2t
1403,fa0244,4,t2t
1404,fa0244,6,t2t
1405,fa0244,8,t2t
1406,fa3001,0,t2t
1407,fa3001,1,t2t
1408,fa3001,2,t2t
1409,fa3001,3,t2t
1410,fa3001,8,t2t
1411,fa3001,9,t2t
1412,fa1723,2,t2t
1413,fa1723,3,t2t
1414,fa1723,4,t2t
1415,mi0646,2,i2t
1416,mi0646,4,i2t
1417,mi0646,5,i2t
1418,mi0646,7,i2t
1419,mi1502,0,t2t
1420,mi1502,3,t2t
1421,mi1502,5,t2t
1422,mi4600,0,t2t
1423,mi4600,3,t2t
1424,mi4600,4,t2t
1425,mi4600,6,t2t
1426,mi4600,7,t2t
1427,mi4600,8,t2t
1428,mi4600,9,t2t
1429,mi2129,0,t2t
1430,mi2129,1,t2t
1431,mi2129,2,t2t
1432,mi2129,7,t2t
1433,mi2129,0,i2t
1434,mi2129,2,i2t
1435,mi5028,0,t2t
1436,mi1643,0,t2t
1437,mi1643,3,t2t
1438,mi1643,4,t2t
1439,mi1643,7,t2t
1440,mi1643,8,t2t
1441,fa4337,8,t2t
1442,mi1524,2,t2t
1443,mi1524,5,t2t
1444,mi1524,8,t2t
1445,mi1524,0,i2t
1446,fa0117,0,t2t
1447,fa0117,1,t2t
1448,fa0117,7,t2t
1449,fa0117,9,t2t
1450,fa2309,1,t2t
1451,fa2309,2,t2t
1452,fa2309,7,t2t
1453,fa2309,8,t2t
1454,fa2309,9,t2t
1455,fa2309,6,i2t
1456,fa2309,9,i2t
1457,fa2761,0,t2t
1458,fa2761,1,t2t
1459,fa2761,6,t2t
1460,fa2761,7,t2t
1461,fa2761,8,t2t
1462,fa2761,9,t2t
1463,fa2761,2,i2t
1464,fa2761,8,i2t
1465,mi1560,0,t2t
1466,mi1560,1,t2t
1467,mi1560,2,t2t
1468,mi1560,3,t2t
1469,mi1560,4,t2t
1470,mi1560,5,t2t
1471,mi1560,6,t2t
1472,mi1560,7,t2t
1473,fa3587,3,t2t
1474,fa3587,5,t2t
1475,fa3890,0,t2t
1476,fa3890,1,t2t
1477,fa3890,2,t2t
1478,fa3890,3,t2t
1479,fa3890,5,t2t
1480,fa3890,6,t2t
1481,fa3890,0,i2t
1482,fa3890,1,i2t
1483,fa3890,4,i2t
1484,fa3890,9,i2t
1485,fa1588,0,i2t
1486,mi0267,5,t2t
1487,mi0267,9,t2t
1488,fa2487,0,t2t
1489,fa2487,6,t2t
1490,fa0074,0,t2t
1491,fa0074,2,t2t
1492,fa0074,3,t2t
1493,fa0074,5,t2t
1494,fa0074,7,i2t
1495,mi2250,1,t2t
1496,mi2250,4,t2t
1497,mi2250,5,t2t
1498,mi2250,9,t2t
1499,fa1170,0,t2t
1500,fa1170,5,t2t
1501,fa1170,6,t2t
1502,fa1430,4,t2t
1503,fa1430,8,t2t
1504,mi2800,2,t2t
1505,mi2800,6,t2t
1506,mi2800,2,i2t
1507,mi2800,6,i2t
1508,mi2800,7,i2t
1509,fa2142,0,t2t
1510,fa2142,1,t2t
1511,fa2142,2,t2t
1512,fa2142,3,t2t
1513,fa2142,4,t2t
1514,fa2142,9,t2t
1515,fa2142,4,i2t
1516,fa4012,0,i2t
1517,fa0577,0,t2t
1518,fa0577,1,t2t
1519,fa0577,7,t2t
1520,fa2927,2,t2t
1521,fa2927,7,t2t
1522,fa2927,1,i2t
1523,fa2927,2,i2t
1524,fa3469,0,t2t
1525,fa3469,1,t2t
1526,fa3469,2,t2t
1527,fa3469,5,t2t
1528,fa3469,6,t2t
1529,fa3469,7,t2t
1530,fa3469,8,t2t
1531,fa3469,9,t2t
1532,fa3469,7,i2t
1533,fa0159,0,t2t
1534,fa0159,4,t2t
1535,mi2679,0,t2t
1536,mi2679,2,t2t
1537,mi2679,3,t2t
1538,mi2679,4,t2t
1539,mi2679,7,t2t
1540,mi2679,8,t2t
1541,mi2679,9,t2t
1542,mi1847,2,t2t
1543,mi1847,4,t2t
1544,mi1847,5,t2t
1545,mi0162,0,t2t
1546,mi0162,1,t2t
1547,mi0162,3,t2t
1548,mi0162,4,t2t
1549,mi0162,5,t2t
1550,mi0162,6,t2t
1551,mi0162,7,t2t
1552,mi0162,8,t2t
1553,mi4635,0,i2t
1554,fa1841,0,t2t
1555,fa1841,2,t2t
1556,fa1841,3,t2t
1557,fa1841,4,t2t
1558,fa1841,7,t2t
1559,fa3435,1,t2t
1560,fa3435,3,t2t
1561,fa0351,1,i2t
1562,fa0351,2,i2t
1563,fa1459,0,t2t
1564,fa1459,1,t2t
1565,fa1459,2,t2t
1566,fa1459,3,t2t
1567,fa1459,4,t2t
1568,fa1459,5,t2t
1569,fa1459,6,t2t
1570,fa1459,7,t2t
1571,fa1459,9,t2t
1572,fa1459,0,i2t
1573,fa1459,1,i2t
1574,fa1459,4,i2t
1575,mi5271,1,t2t
1576,mi5271,3,t2t
1577,mi5271,4,t2t
1578,mi5271,5,t2t
1579,mi5271,7,t2t
1580,mi5271,9,t2t
1581,mi5271,2,i2t
1582,mi5271,4,i2t
1583,mi5271,9,i2t
1584,fa2074,0,t2t
1585,fa2074,2,t2t
1586,fa2074,7,t2t
1587,mi3831,0,t2t
1588,mi3831,7,t2t
1589,mi3831,8,t2t
1590,fa1158,0,t2t
1591,fa1158,6,t2t
1592,fa1158,0,i2t
1593,mi1803,0,t2t
1594,mi1803,2,t2t
1595,mi1803,3,t2t
1596,mi1803,4,t2t
1597,mi1803,7,t2t
1598,mi1803,9,t2t
1599,mi1803,1,i2t
1600,mi1803,3,i2t
1601,mi1803,5,i2t
1602,fa1767,4,t2t
1603,fa1767,5,t2t
1604,fa1767,8,t2t
1605,fa1767,0,i2t
1606,fa1767,2,i2t
1607,fa1403,0,t2t
1608,fa1403,1,t2t
1609,fa1403,2,t2t
1610,fa1403,4,t2t
1611,fa1403,8,t2t
1612,mi4627,0,t2t
1613,mi4627,1,t2t
1614,mi4627,2,t2t
1615,mi4627,3,t2t
1616,mi4627,6,t2t
1617,mi4627,0,i2t
1618,mi4627,2,i2t
1619,mi4107,0,t2t
1620,mi4107,3,t2t
1621,mi4107,4,t2t
1622,mi4107,6,t2t
1623,mi4107,8,t2t
1624,mi5022,0,t2t
1625,mi5022,3,t2t
1626,mi5022,4,t2t
1627,mi5022,5,t2t
1628,mi5022,6,t2t
1629,mi5022,9,t2t
1630,mi5022,6,i2t
1631,mi5022,7,i2t
1632,mi3634,1,t2t
1633,mi3634,2,t2t
1634,mi3634,3,t2t
1635,mi3634,6,t2t
1636,mi3634,7,t2t
1637,mi3634,8,t2t
1638,mi3634,9,t2t
1639,mi3634,1,i2t
1640,mi3634,2,i2t
1641,mi3634,6,i2t
1642,mi3634,9,i2t
1643,fa3078,5,t2t
1644,fa3878,2,t2t
1645,fa3878,3,t2t
1646,fa3878,5,t2t
1647,fa3878,6,t2t
1648,fa3878,9,t2t
1649,fa2759,0,t2t
1650,fa2759,7,t2t
1651,fa2759,9,t2t
1652,fa2759,3,i2t
1653,fa0199,1,t2t
1654,fa0199,3,t2t
1655,mi0786,0,t2t
1656,mi0786,0,i2t
1657,fa1774,0,t2t
1658,mi3762,0,t2t
1659,mi3762,1,t2t
1660,mi3762,2,t2t
1661,mi3762,3,t2t
1662,mi3762,6,t2t
1663,mi3762,7,t2t
1664,mi3762,0,i2t
1665,mi0893,4,t2t
1666,mi0893,5,t2t
1667,mi0893,7,t2t
1668,fa0543,0,t2t
1669,fa0543,1,t2t
1670,fa0543,2,t2t
1671,fa0543,4,t2t
1672,fa0543,5,t2t
1673,fa0543,7,t2t
1674,fa0543,8,t2t
1675,mi4734,0,t2t
1676,mi4734,2,t2t
1677,mi4734,5,t2t
1678,fa3019,0,t2t
1679,fa3019,5,t2t
1680,mi4411,1,t2t
1681,mi3438,2,t2t
1682,mi3438,0,i2t
1683,mi0114,1,i2t
1684,mi0114,9,i2t
1685,fa2912,2,t2t
1686,fa2912,3,t2t
1687,fa2912,6,t2t
1688,fa2912,7,t2t
1689,fa2912,8,t2t
1690,mi2759,0,t2t
1691,mi2759,0,i2t
1692,mi2759,5,i2t
1693,mi2759,7,i2t
1694,mi3652,0,t2t
1695,mi3652,3,t2t
1696,mi1379,0,t2t
1697,mi1379,2,t2t
1698,mi1379,3,t2t
1699,mi1379,4,t2t
1700,mi1379,6,t2t
1701,mi1379,8,t2t
1702,mi1379,9,t2t
1703,mi1379,0,i2t
1704,mi1379,4,i2t
1705,mi1379,5,i2t
1706,mi4760,2,t2t
1707,mi4760,5,i2t
1708,fa4260,0,t2t
1709,fa4260,2,t2t
1710,fa4260,4,t2t
1711,fa4260,7,t2t
1712,fa4260,8,t2t
1713,fa4260,9,t2t
1714,fa4260,0,i2t
1715,fa4260,3,i2t
1716,fa0669,0,t2t
1717,fa0669,2,t2t
1718,fa0669,4,t2t
1719,fa0669,5,t2t
1720,fa0669,7,t2t
1721,fa0669,8,t2t
1722,fa0669,9,i2t
1723,mi2655,0,t2t
1724,mi2655,3,t2t
1725,mi2655,7,t2t
1726,mi2655,8,t2t
1727,mi2655,9,t2t
1728,mi2655,2,i2t
1729,mi2655,8,i2t
1730,fa3638,2,t2t
1731,fa3638,3,t2t
1732,fa3638,6,t2t
1733,fa3638,9,t2t
1734,mi2834,2,t2t
1735,fa0152,1,t2t
1736,fa0152,3,t2t
1737,fa0152,4,t2t
1738,fa0152,5,t2t
1739,fa0152,6,t2t
1740,fa0152,7,t2t
1741,fa0152,9,t2t
1742,fa0075,0,t2t
1743,fa0075,1,t2t
1744,fa0075,3,t2t
1745,fa0075,4,t2t
1746,fa0075,5,t2t
1747,fa0075,6,t2t
1748,fa0075,7,t2t
1749,fa0075,8,t2t
1750,fa0075,9,t2t
1751,fa0075,5,i2t
1752,fa0075,8,i2t
1753,fa0075,9,i2t
1754,fa3447,2,t2t
1755,fa3447,3,t2t
1756,fa3447,5,t2t
1757,fa3447,6,t2t
1758,fa3447,7,t2t
1759,fa3447,8,t2t
1760,fa3447,1,i2t
1761,fa3447,3,i2t
1762,fa3447,4,i2t
1763,fa3447,5,i2t
1764,fa3447,6,i2t
1765,fa3447,8,i2t
1766,fa3447,9,i2t
1767,fa3369,0,t2t
1768,fa3369,2,t2t
1769,fa3369,3,t2t
1770,fa3369,4,t2t
1771,fa3369,5,t2t
1772,fa3369,6,t2t
1773,fa3369,7,t2t
1774,fa3369,9,t2t
1775,mi4484,0,t2t
1776,mi3205,1,t2t
1777,mi3205,3,t2t
1778,mi3205,4,t2t
1779,mi3205,5,t2t
1780,mi3205,6,t2t
1781,fa1453,0,t2t
1782,fa1453,1,t2t
1783,fa1453,3,t2t
1784,fa1453,4,t2t
1785,fa1453,5,t2t
1786,fa1453,6,t2t
1787,fa1453,9,t2t
1788,fa1453,4,i2t
1789,fa3955,4,t2t
1790,fa3955,3,i2t
1791,fa3955,4,i2t
1792,mi4761,4,t2t
1793,mi4761,6,t2t
1794,fa1211,1,t2t
1795,fa1211,3,t2t
1796,fa1211,5,t2t
1797,fa1211,6,t2t
1798,fa1211,8,t2t
1799,fa1211,9,t2t
1800,fa3251,0,t2t
1801,fa3251,2,t2t
1802,fa3251,6,t2t
1803,fa3251,8,t2t
1804,fa3251,9,t2t
1805,fa3251,0,i2t
1806,fa3251,4,i2t
1807,fa0581,1,t2t
1808,fa0581,2,t2t
1809,fa0581,4,t2t
1810,fa0581,5,t2t
1811,fa0581,6,t2t
1812,fa0581,7,t2t
1813,fa0581,9,t2t
1814,fa1652,2,t2t
1815,fa1652,3,t2t
1816,fa1652,4,t2t
1817,fa1652,5,t2t
1818,fa1652,8,t2t
1819,fa1652,1,i2t
1820,fa0122,0,t2t
1821,mi2604,5,t2t
1822,fa4289,0,t2t
1823,fa4289,1,t2t
1824,fa4289,2,t2t
1825,fa4289,3,t2t
1826,fa4289,5,t2t
1827,fa4289,7,t2t
1828,fa4289,9,t2t
1829,fa4289,0,i2t
1830,mi5089,0,t2t
1831,mi5089,3,t2t
1832,mi5089,8,t2t
1833,mi5089,6,i2t
1834,mi4051,1,t2t
1835,mi4051,3,t2t
1836,mi3885,0,t2t
1837,mi0107,0,t2t
1838,mi0107,4,t2t
1839,mi0107,1,i2t
1840,fa0811,0,t2t
1841,fa0811,1,t2t
1842,fa0811,2,t2t
1843,fa0811,9,i2t
1844,fa2382,0,i2t
1845,mi2331,4,i2t
1846,fa0382,0,t2t
1847,fa0382,2,t2t
1848,fa0382,4,t2t
1849,fa0382,5,t2t
1850,fa0382,6,t2t
1851,fa0382,7,t2t
1852,fa0382,8,t2t
1853,fa0382,4,i2t
1854,fa0382,8,i2t
1855,mi3038,0,t2t
1856,mi3038,1,t2t
1857,mi3038,3,t2t
1858,mi3038,4,t2t
1859,mi1110,0,t2t
1860,mi1110,1,t2t
1861,mi1110,2,t2t
1862,mi1110,3,t2t
1863,mi1110,4,t2t
1864,mi1110,5,t2t
1865,mi1110,6,t2t
1866,mi1110,7,t2t
1867,mi1110,8,t2t
1868,fa1944,0,t2t
1869,fa1944,4,t2t
1870,fa1944,6,t2t
1871,fa1944,8,t2t
1872,fa1944,9,t2t
1873,fa1944,4,i2t
1874,mi3979,0,t2t
1875,mi3979,1,t2t
1876,mi3979,2,t2t
1877,mi3979,3,t2t
1878,mi3979,4,t2t
1879,mi3979,5,t2t
1880,mi3979,7,t2t
1881,fa0545,0,t2t
1882,fa0545,2,t2t
1883,fa3710,2,t2t
1884,fa3710,6,t2t
1885,fa3710,7,t2t
1886,fa3710,8,t2t
1887,fa3710,9,t2t
1888,fa3710,0,i2t
1889,fa3710,2,i2t
1890,fa3710,3,i2t
1891,fa3710,4,i2t
1892,fa3710,9,i2t
1893,mi2091,0,t2t
1894,mi2091,1,t2t
1895,mi2091,3,t2t
1896,mi2091,4,t2t
1897,mi2091,5,t2t
1898,mi2091,9,t2t
1899,fa2106,0,t2t
1900,fa1911,0,i2t
1901,fa1911,2,i2t
1902,fa1911,3,i2t
1903,fa1911,5,i2t
1904,fa1911,6,i2t
1905,fa3762,0,t2t
1906,fa3762,5,t2t
1907,fa3762,6,t2t
1908,fa3762,0,i2t
1909,fa3762,5,i2t
1910,mi2939,1,t2t
1911,mi2939,2,t2t
1912,mi2939,5,t2t
1913,mi2939,6,t2t
1914,mi2939,7,t2t
1915,mi2939,9,t2t
1916,fa2182,0,i2t
1917,fa0437,0,t2t
1918,fa0437,1,t2t
1919,fa0437,3,t2t
1920,fa0437,4,t2t
1921,fa0437,6,t2t
1922,fa0437,7,t2t
1923,fa0437,8,t2t
1924,fa0437,9,t2t
1925,mi1537,1,t2t
1926,mi1537,3,t2t
1927,mi1537,4,t2t
1928,mi1537,6,t2t
1929,mi1537,8,t2t
1930,mi1537,9,t2t
1931,mi1537,5,i2t
1932,fa4018,0,t2t
1933,fa4018,2,t2t
1934,fa4018,4,t2t
1935,fa4018,5,t2t
1936,fa4018,6,t2t
1937,fa4018,9,t2t
1938,fa4018,3,i2t
1939,fa4018,5,i2t
1940,mi0226,4,t2t
1941,mi0226,7,t2t
1942,mi0226,8,t2t
1943,mi0226,2,i2t
1944,mi0226,4,i2t
1945,mi0226,7,i2t
1946,mi0226,8,i2t
1947,mi0226,9,i2t
1948,mi0663,0,t2t
1949,mi0663,1,t2t
1950,mi0663,3,t2t
1951,mi0663,6,t2t
1952,mi0663,7,t2t
1953,mi0663,2,i2t
1954,fa0386,0,t2t
1955,fa0386,1,t2t
1956,fa0386,3,t2t
1957,fa0386,6,t2t
1958,fa0386,7,t2t
1959,fa0386,8,t2t
1960,fa0386,9,t2t
1961,fa0386,0,i2t
1962,fa0386,2,i2t
1963,fa2066,7,t2t
1964,fa2066,9,t2t
1965,mi1506,0,t2t
1966,mi1506,2,t2t
1967,mi1506,3,t2t
1968,mi1506,6,t2t
1969,mi1506,7,t2t
1970,mi1506,2,i2t
1971,mi1506,5,i2t
1972,fa3550,0,t2t
1973,fa3550,1,t2t
1974,fa3550,4,t2t
1975,fa3550,6,t2t
1976,fa3550,5,i2t
1977,fa3550,8,i2t
1978,fa3550,9,i2t
1979,fa3169,0,t2t
1980,fa3169,1,t2t
1981,fa3169,5,t2t
1982,fa3169,6,t2t
1983,fa3169,8,t2t
1984,fa3169,9,t2t
1985,fa3169,7,i2t
1986,fa3345,7,t2t
1987,fa0371,2,t2t
1988,mi1289,2,t2t
1989,mi1289,6,t2t
1990,mi1289,8,t2t
1991,fa1138,2,t2t
1992,mi3656,1,t2t
1993,mi3656,2,t2t
1994,mi3656,4,t2t
1995,mi3656,5,t2t
1996,mi3656,6,t2t
1997,mi3656,8,t2t
1998,mi2299,6,t2t
1999,mi2299,3,i2t
2000,fa0358,1,t2t
2001,mi1627,0,t2t
2002,mi1627,1,t2t
2003,mi1627,2,t2t
2004,mi1627,3,t2t
2005,mi1627,4,t2t
2006,mi3310,3,t2t
2007,mi3310,4,t2t
2008,mi3310,6,t2t
2009,mi3310,7,t2t
2010,mi3310,8,t2t
2011,mi3310,0,i2t
2012,fa3635,0,t2t
2013,fa3635,1,t2t
2014,fa3635,2,t2t
2015,fa3635,3,t2t
2016,fa3635,6,t2t
2017,fa3635,7,t2t
2018,fa3635,8,t2t
2019,mi3427,0,t2t
2020,mi3427,1,t2t
2021,mi3427,2,t2t
2022,mi3427,5,t2t
2023,mi3427,6,t2t
2024,mi3427,7,t2t
2025,mi3427,8,t2t
2026,mi3427,9,t2t
2027,mi3427,2,i2t
2028,mi3427,4,i2t
2029,mi3427,5,i2t
2030,mi3427,7,i2t
2031,mi3427,8,i2t
2032,mi3427,9,i2t
2033,mi1799,6,t2t
2034,fa3662,3,t2t
2035,fa3662,7,t2t
2036,fa3662,9,t2t
2037,fa3662,1,i2t
2038,fa3662,9,i2t
2039,mi3947,6,t2t
2040,fa2361,3,i2t
2041,fa3603,0,t2t
2042,fa3603,1,i2t
2043,fa3518,6,t2t
2044,fa3518,8,t2t
2045,fa3518,9,t2t
2046,mi5111,0,t2t
2047,fa4121,0,t2t
2048,fa4121,1,t2t
2049,fa4121,6,t2t
2050,fa4121,7,t2t
2051,fa4121,9,t2t
2052,mi2996,3,t2t
2053,mi2996,4,t2t
2054,fa3879,1,i2t
2055,fa3879,5,i2t
2056,fa2468,1,t2t
2057,fa2468,2,t2t
2058,fa2468,3,t2t
2059,fa2468,5,t2t
2060,fa2468,7,t2t
2061,fa0765,4,t2t
2062,fa0765,0,i2t
2063,mi4917,0,t2t
2064,mi4917,2,t2t
2065,mi4917,3,t2t
2066,mi4917,4,t2t
2067,mi4917,5,i2t
